results_time,participant_id,group,trial,label,no,item,exp,condition,cb,left,right,target,r1,r2,r3,r4,r5,r6,r7,question_rt,choice_rt,choice,mismatch,chosen_type,dominant,prop_left,prop_right,total_dwell,dwell_left,dwell_right,n_fix_left,n_fix_right,transitions,tff,ffl,fixations_left,fixations_right,fixation_count_total,revisits_left,revisits_right,revisits_total
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,1093.0,680.0,408.0,611.0,470.0,576.0,494.0,,1182.0,left,False,A,left,1.0,0.0,1.13,1.13,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,449.0,526.0,615.0,623.0,474.0,468.0,494.0,,1087.0,left,False,B,left,0.84,0.16,0.88,0.73,0.14,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,22,experiment,32,11,1,focus,y,11b,11a,,539.0,515.0,435.0,396.0,465.0,893.0,673.0,,856.0,right,False,A,left,0.82,0.18,0.79,0.65,0.14,3.0,1.0,2.0,0.0,left,3.0,1.0,4.0,2.0,0.0,2.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,639.0,1776.0,642.0,774.0,732.0,973.0,830.0,,600.0,right,False,A,right,0.0,1.0,0.54,0.0,0.54,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,745.0,710.0,803.0,1027.0,869.0,1042.0,828.0,,807.0,right,False,B,left,0.87,0.13,0.8,0.7,0.1,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,29,experiment,41,14,1,focus,n,14a,14b,,484.0,390.0,370.0,534.0,459.0,578.0,641.0,,2969.0,left,False,A,right,0.48,0.52,2.88,1.39,1.49,2.0,3.0,3.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,931.0,1031.0,512.0,652.0,522.0,704.0,640.0,,861.0,left,False,A,left,1.0,0.0,0.77,0.77,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,643.0,459.0,483.0,503.0,453.0,371.0,375.0,,1030.0,left,False,B,left,1.0,0.0,1.03,1.03,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,24,experiment,50,17,1,focus,y,17b,17a,,591.0,1434.0,1310.0,1520.0,841.0,867.0,1443.0,,1163.0,right,False,A,right,0.0,1.0,0.91,0.0,0.91,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-10 12:38:33,60fd4fbf1a3f1446d576e5d4,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,524.0,972.0,1020.0,582.0,422.0,481.0,774.0,,1056.0,right,False,A,right,0.33,0.67,1.04,0.34,0.7,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,34,experiment,2,1,1,focus,y,1b,1a,,252.0,449.0,329.0,234.0,349.0,271.0,329.0,,439.0,right,False,A,right,0.0,1.0,0.38,0.0,0.38,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,363.0,435.0,466.0,354.0,417.0,398.0,384.0,,765.0,right,False,A,right,0.4,0.6,0.79,0.32,0.47,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,249.0,323.0,245.0,400.0,332.0,273.0,297.0,,546.0,right,False,B,right,0.0,1.0,0.53,0.0,0.53,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,25,experiment,11,4,1,focus,n,4a,4b,,274.0,608.0,343.0,336.0,305.0,326.0,279.0,,515.0,left,False,A,left,1.0,0.0,0.48,0.48,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,401.0,440.0,441.0,423.0,394.0,379.0,406.0,,1747.0,left,False,A,left,0.63,0.37,1.75,1.11,0.64,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,418.0,333.0,304.0,330.0,336.0,569.0,331.0,,1111.0,left,False,B,left,1.0,0.0,1.03,1.03,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,37,experiment,20,7,1,focus,y,7b,7a,,323.0,297.0,252.0,261.0,269.0,264.0,269.0,,687.0,right,False,A,right,0.0,1.0,0.59,0.0,0.59,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,403.0,449.0,372.0,342.0,339.0,364.0,346.0,,544.0,right,False,A,right,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,425.0,377.0,350.0,414.0,394.0,356.0,366.0,,2782.0,right,False,B,right,0.37,0.63,2.59,0.96,1.63,3.0,3.0,5.0,0.0,left,3.0,3.0,6.0,2.0,2.0,4.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,21,experiment,29,10,1,focus,n,10a,10b,,322.0,268.0,1067.0,407.0,375.0,403.0,419.0,,1044.0,left,False,A,left,1.0,0.0,0.92,0.92,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,283.0,294.0,351.0,287.0,252.0,265.0,284.0,,1643.0,left,False,A,left,1.0,0.0,1.5,1.5,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,276.0,1084.0,451.0,398.0,436.0,398.0,342.0,,491.0,left,False,B,left,1.0,0.0,0.47,0.47,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,14,experiment,38,13,1,focus,y,13b,13a,,371.0,401.0,364.0,379.0,371.0,393.0,534.0,,965.0,right,False,A,left,0.57,0.43,0.89,0.5,0.38,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,210.0,380.0,348.0,263.0,326.0,423.0,287.0,,1101.0,right,False,A,right,0.5,0.5,1.07,0.53,0.54,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,528.0,468.0,558.0,510.0,336.0,348.0,315.0,,883.0,right,False,B,right,0.0,1.0,0.88,0.0,0.88,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,18,experiment,47,16,1,focus,n,16a,16b,,340.0,359.0,298.0,293.0,314.0,332.0,348.0,,988.0,left,False,A,left,0.67,0.33,1.0,0.67,0.33,1.0,2.0,1.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,368.0,349.0,285.0,551.0,381.0,332.0,387.0,,2484.0,left,False,A,left,0.56,0.44,2.41,1.35,1.06,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-22 17:12:07,6108da57e362f96a3ee32a88,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,450.0,348.0,322.0,301.0,311.0,284.0,304.0,,526.0,left,False,B,left,1.0,0.0,0.52,0.52,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,33,experiment,3,1,1,contrastive,n,1a,1b,1b,478.0,243.0,272.0,367.0,270.0,340.0,351.0,,515.0,right,False,B,right,0.0,1.0,0.4,0.0,0.4,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,36,experiment,5,2,1,focus,n,2a,2b,,556.0,206.0,263.0,293.0,303.0,564.0,350.0,,480.0,left,False,A,left,1.0,0.0,0.43,0.43,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,34,experiment,7,3,1,exclusive,n,3a,3b,3a,349.0,271.0,214.0,349.0,374.0,677.0,448.0,,786.0,left,False,A,left,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,47,experiment,12,4,1,contrastive,y,4b,4a,4b,457.0,178.0,337.0,404.0,411.0,369.0,381.0,,544.0,left,False,B,right,0.19,0.81,0.23,0.04,0.18,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,27,experiment,14,5,1,focus,y,5b,5a,,346.0,321.0,332.0,315.0,327.0,321.0,347.0,,799.0,right,False,A,right,0.0,1.0,0.83,0.0,0.83,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,17,experiment,16,6,1,exclusive,y,6b,6a,6a,444.0,300.0,335.0,369.0,351.0,394.0,389.0,,693.0,right,False,A,right,0.44,0.56,0.68,0.3,0.38,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,49,experiment,21,7,1,contrastive,n,7a,7b,7b,277.0,279.0,311.0,317.0,301.0,419.0,363.0,,505.0,right,False,B,right,0.23,0.77,0.5,0.12,0.39,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,12,experiment,23,8,1,focus,n,8a,8b,,606.0,415.0,492.0,373.0,433.0,398.0,449.0,,1020.0,left,False,A,left,1.0,0.0,1.02,1.02,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,40,experiment,25,9,1,exclusive,n,9a,9b,9a,280.0,252.0,257.0,299.0,292.0,325.0,325.0,,666.0,left,False,A,left,1.0,0.0,0.52,0.52,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,43,experiment,30,10,1,contrastive,y,10b,10a,10b,366.0,299.0,364.0,287.0,315.0,324.0,467.0,,609.0,left,False,B,right,0.5,0.5,0.6,0.3,0.3,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,22,experiment,32,11,1,focus,y,11b,11a,,420.0,310.0,301.0,355.0,364.0,446.0,640.0,,826.0,right,False,A,left,0.62,0.38,0.65,0.4,0.25,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,10,experiment,34,12,1,exclusive,y,12b,12a,12a,489.0,400.0,494.0,388.0,469.0,710.0,596.0,,2051.0,right,False,A,right,0.27,0.73,2.1,0.57,1.53,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,20,experiment,39,13,1,contrastive,n,13a,13b,13b,295.0,306.0,325.0,343.0,375.0,386.0,919.0,,1343.0,left,True,A,left,0.55,0.45,1.22,0.68,0.55,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,29,experiment,41,14,1,focus,n,14a,14b,,321.0,266.0,368.0,216.0,420.0,331.0,598.0,,3033.0,left,False,A,right,0.36,0.64,2.99,1.08,1.9,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,15,experiment,43,15,1,exclusive,n,15a,15b,15a,516.0,384.0,300.0,300.0,373.0,443.0,387.0,,634.0,left,False,A,left,1.0,0.0,0.54,0.54,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,25,experiment,48,16,1,contrastive,y,16b,16a,16b,293.0,320.0,315.0,321.0,312.0,364.0,587.0,,2800.0,left,False,B,right,0.44,0.56,2.75,1.2,1.55,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,24,experiment,50,17,1,focus,y,17b,17a,,337.0,382.0,306.0,366.0,382.0,565.0,453.0,,1276.0,right,False,A,right,0.34,0.66,1.06,0.35,0.7,2.0,1.0,2.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-09-26 10:29:40,6108da57e362f96a3ee32a88_2,c,38,experiment,52,18,1,exclusive,y,18b,18a,18a,317.0,271.0,277.0,322.0,353.0,314.0,350.0,,699.0,left,True,B,left,1.0,0.0,0.69,0.69,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,34,experiment,2,1,1,focus,y,1b,1a,,601.0,470.0,416.0,616.0,586.0,436.0,371.0,,842.0,right,False,A,left,1.0,0.0,0.73,0.73,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,479.0,476.0,488.0,588.0,497.0,586.0,1028.0,,938.0,right,False,A,right,0.0,1.0,0.66,0.0,0.66,0.0,2.0,0.0,0.0,right,0.0,2.0,2.0,0.0,1.0,1.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,510.0,441.0,470.0,451.0,490.0,801.0,935.0,,1654.0,right,False,B,right,0.0,1.0,1.6,0.0,1.6,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,25,experiment,11,4,1,focus,n,4a,4b,,411.0,597.0,410.0,624.0,413.0,692.0,335.0,,1190.0,left,False,A,left,0.96,0.04,1.01,0.97,0.04,2.0,1.0,1.0,0.0,left,2.0,1.0,3.0,1.0,0.0,1.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,13,experiment,13,5,1,exclusive,n,5a,5b,5a,475.0,762.0,639.0,588.0,501.0,606.0,667.0,,7110.0,right,True,B,right,0.39,0.61,6.88,2.71,4.17,6.0,8.0,11.0,0.0,left,6.0,8.0,14.0,5.0,7.0,12.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,15,experiment,18,6,1,contrastive,y,6b,6a,6b,653.0,614.0,678.0,661.0,601.0,686.0,547.0,,1355.0,right,True,A,right,0.0,1.0,1.34,0.0,1.34,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,37,experiment,20,7,1,focus,y,7b,7a,,435.0,434.0,423.0,452.0,395.0,430.0,1795.0,,3109.0,right,False,A,left,0.61,0.39,2.56,1.56,1.0,1.0,3.0,1.0,0.0,left,1.0,3.0,4.0,0.0,2.0,2.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,17,experiment,22,8,1,exclusive,y,8b,8a,8a,719.0,823.0,612.0,640.0,556.0,585.0,679.0,,1083.0,right,False,A,right,0.2,0.8,1.0,0.2,0.8,1.0,3.0,2.0,0.0,right,1.0,3.0,4.0,0.0,2.0,2.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,12,experiment,27,9,1,contrastive,n,9a,9b,9b,700.0,759.0,792.0,687.0,571.0,619.0,676.0,,1434.0,left,True,A,right,0.45,0.55,1.07,0.48,0.59,2.0,3.0,1.0,0.0,right,2.0,3.0,5.0,1.0,2.0,3.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,21,experiment,29,10,1,focus,n,10a,10b,,593.0,1231.0,703.0,486.0,429.0,646.0,506.0,,1261.0,left,False,A,left,1.0,0.0,1.25,1.25,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,39,experiment,31,11,1,exclusive,n,11a,11b,11a,480.0,406.0,377.0,931.0,367.0,597.0,570.0,,1184.0,left,False,A,left,1.0,0.0,1.16,1.16,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,41,experiment,36,12,1,contrastive,y,12b,12a,12b,811.0,613.0,517.0,536.0,462.0,742.0,610.0,,3537.0,left,False,B,left,0.68,0.32,3.25,2.2,1.05,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,14,experiment,38,13,1,focus,y,13b,13a,,527.0,530.0,498.0,586.0,565.0,792.0,559.0,,1407.0,right,False,A,right,0.0,1.0,1.39,0.0,1.39,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,29,experiment,40,14,1,exclusive,y,14b,14a,14a,435.0,506.0,488.0,551.0,463.0,647.0,1253.0,,2104.0,right,False,A,left,0.55,0.45,2.03,1.11,0.92,3.0,2.0,4.0,0.0,left,3.0,2.0,5.0,2.0,1.0,3.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,46,experiment,45,15,1,contrastive,n,15a,15b,15b,396.0,483.0,475.0,457.0,449.0,767.0,956.0,,2713.0,left,True,A,left,0.54,0.46,2.54,1.37,1.17,3.0,3.0,3.0,0.0,right,3.0,3.0,6.0,2.0,2.0,4.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,18,experiment,47,16,1,focus,n,16a,16b,,527.0,621.0,574.0,541.0,517.0,692.0,1191.0,,1621.0,left,False,A,left,0.79,0.21,1.36,1.07,0.29,4.0,2.0,3.0,0.0,right,4.0,2.0,6.0,3.0,1.0,4.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,23,experiment,49,17,1,exclusive,n,17a,17b,17a,419.0,524.0,465.0,712.0,492.0,743.0,977.0,,1240.0,left,False,A,left,0.97,0.03,1.21,1.17,0.04,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-10-18 13:04:05,61242dd5be1a06b174975a1f,b,43,experiment,54,18,1,contrastive,y,18b,18a,18b,401.0,366.0,479.0,369.0,366.0,1108.0,1072.0,,1424.0,left,False,B,left,0.85,0.15,1.42,1.2,0.22,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,36,experiment,1,1,1,exclusive,n,1a,1b,1a,233.0,210.0,226.0,243.0,390.0,238.0,199.0,,1628.0,left,False,A,left,0.91,0.09,1.43,1.3,0.13,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,50,experiment,6,2,1,contrastive,y,2b,2a,2b,285.0,188.0,242.0,329.0,249.0,256.0,245.0,,1621.0,left,False,B,left,0.79,0.21,1.49,1.18,0.31,1.0,1.0,1.0,0.0,right,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,18,experiment,8,3,1,focus,y,3b,3a,,334.0,241.0,249.0,258.0,226.0,234.0,185.0,,2432.0,right,False,A,right,0.18,0.82,2.18,0.38,1.79,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,43,experiment,10,4,1,exclusive,y,4b,4a,4a,261.0,196.0,214.0,193.0,236.0,186.0,241.0,,1313.0,right,False,A,right,0.0,1.0,1.38,0.0,1.38,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,10,experiment,15,5,1,contrastive,n,5a,5b,5b,412.0,345.0,345.0,298.0,354.0,276.0,273.0,,1619.0,left,True,A,left,1.0,0.0,1.48,1.48,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,13,experiment,17,6,1,focus,n,6a,6b,,216.0,447.0,203.0,203.0,217.0,684.0,286.0,,1357.0,left,False,A,left,0.75,0.25,1.29,0.97,0.32,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,49,experiment,19,7,1,exclusive,n,7a,7b,7a,1020.0,244.0,222.0,156.0,246.0,212.0,198.0,,1671.0,left,False,A,left,1.0,0.0,1.64,1.64,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,47,experiment,24,8,1,contrastive,y,8b,8a,8b,252.0,269.0,245.0,260.0,232.0,238.0,235.0,,1707.0,left,False,B,left,1.0,0.0,1.77,1.77,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,35,experiment,26,9,1,focus,y,9b,9a,,234.0,254.0,219.0,193.0,227.0,216.0,238.0,,1040.0,left,False,B,left,1.0,0.0,0.94,0.94,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,45,experiment,28,10,1,exclusive,y,10b,10a,10a,294.0,258.0,179.0,230.0,246.0,200.0,242.0,,1704.0,right,False,A,right,0.0,1.0,1.57,0.0,1.57,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,42,experiment,33,11,1,contrastive,n,11a,11b,11b,282.0,221.0,270.0,225.0,228.0,214.0,221.0,,1019.0,right,False,B,right,0.0,1.0,1.02,0.0,1.02,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,27,experiment,35,12,1,focus,n,12a,12b,,350.0,326.0,476.0,222.0,242.0,246.0,200.0,,1761.0,left,False,A,left,1.0,0.0,1.71,1.71,0.0,1.0,0.0,0.0,0.0,left,1.0,0.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,38,experiment,37,13,1,exclusive,n,13a,13b,13a,238.0,247.0,254.0,444.0,202.0,206.0,174.0,,2639.0,left,False,A,right,0.38,0.62,2.34,0.88,1.46,2.0,2.0,2.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,31,experiment,42,14,1,contrastive,y,14b,14a,14b,292.0,277.0,221.0,446.0,226.0,220.0,187.0,,6610.0,left,False,B,right,0.43,0.57,6.6,2.85,3.75,4.0,4.0,7.0,0.0,right,4.0,4.0,8.0,3.0,3.0,6.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,29,experiment,44,15,1,focus,y,15b,15a,,368.0,540.0,272.0,242.0,262.0,309.0,268.0,,2018.0,right,False,A,right,0.26,0.74,2.06,0.54,1.52,1.0,2.0,2.0,0.0,right,1.0,2.0,3.0,0.0,1.0,1.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,40,experiment,46,16,1,exclusive,y,16b,16a,16a,347.0,284.0,242.0,276.0,211.0,294.0,269.0,,1671.0,right,False,A,right,0.09,0.91,1.51,0.13,1.38,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,34,experiment,51,17,1,contrastive,n,17a,17b,17b,326.0,278.0,228.0,250.0,240.0,253.0,224.0,,2073.0,right,False,B,right,0.0,1.0,2.23,0.0,2.23,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-24 17:17:21,6151b07ac0d164fdd7e53100,a,21,experiment,53,18,1,focus,n,18a,18b,,286.0,211.0,235.0,206.0,486.0,231.0,234.0,,2956.0,left,False,A,right,0.43,0.57,2.79,1.19,1.61,2.0,2.0,3.0,0.0,left,2.0,2.0,4.0,1.0,1.0,2.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,34,experiment,2,1,1,focus,y,1b,1a,,500.0,430.0,374.0,368.0,372.0,417.0,407.0,,569.0,right,False,A,left,1.0,0.0,0.48,0.48,0.0,2.0,0.0,0.0,0.0,left,2.0,0.0,2.0,1.0,0.0,1.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,26,experiment,4,2,1,exclusive,y,2b,2a,2a,434.0,475.0,387.0,467.0,456.0,471.0,471.0,,681.0,right,False,A,right,0.0,1.0,0.57,0.0,0.57,0.0,1.0,0.0,0.0,right,0.0,1.0,1.0,0.0,0.0,0.0
2025-09-26 07:57:52,61545727036ae019fdeea5df,b,49,experiment,9,3,1,contrastive,n,3a,3b,3b,524.0,536.0,511.0,400.0,364.0,603.0,550.0,,706.0,right,False,B,right,0.41,0.59,0.66,0.27,0.39,1.0,1.0,1.0,0.0,left,1.0,1.0,2.0,0.0,0.0,0.0
