trial,_left_canvas,times,_right_canvas,Unnamed: 4
40,0,1142,1,
40,0,1181,1,
40,0,1219,1,
40,0,1259,1,
40,0,1294,1,
41,1,0,0,
41,0,39,0,
41,0,73,1,
41,0,107,0,
41,0,140,1,
41,1,177,0,
41,1,210,0,
41,1,244,0,
41,1,282,0,
41,1,316,0,
41,1,355,0,
41,1,388,0,
41,1,425,0,
41,1,464,0,
41,1,504,0,
41,1,541,0,
41,1,574,0,
41,1,608,0,
41,1,645,0,
41,1,680,0,
41,1,725,0,
41,1,770,0,
41,1,823,0,
41,1,874,0,
41,1,948,0,
42,1,0,0,
42,0,35,1,
42,0,75,0,
42,0,110,0,
42,0,151,1,
42,0,188,0,
42,1,222,0,
42,0,261,0,
42,1,295,0,
42,1,330,0,
42,1,364,0,
42,1,398,0,
42,1,436,0,
42,1,474,0,
42,1,507,0,
42,1,547,0,
42,0,584,1,
42,0,623,1,
42,0,659,1,
42,0,694,1,
42,0,728,1,
42,0,764,1,
42,0,801,1,
42,0,839,1,
42,0,873,1,
42,0,911,1,
42,0,949,1,
42,0,985,1,
42,0,1023,1,
42,1,1063,0,
42,0,1098,0,
42,0,1134,0,
42,1,1172,0,
42,0,1207,1,
42,1,1242,0,
43,0,0,1,
43,0,39,1,
43,0,79,1,
43,0,141,1,
43,0,177,1,
43,0,211,1,
43,0,245,1,
43,0,279,1,
43,0,315,0,
43,0,350,0,
43,0,389,1,
43,0,423,1,
43,0,458,1,
43,0,491,1,
43,0,528,1,
43,0,568,0,
43,0,603,0,
43,0,643,1,
43,0,681,1,
43,0,715,1,
43,0,750,1,
43,0,790,1,
43,0,827,1,
43,0,860,1,
43,0,897,1,
43,0,931,0,
43,1,968,0,
43,1,1010,0,
43,1,1047,0,
44,0,0,1,
44,1,39,0,
44,1,75,0,
44,1,122,0,
44,1,168,0,
44,1,224,0,
44,1,262,0,
44,1,297,0,
44,1,330,0,
44,1,370,0,
44,1,410,0,
44,1,444,0,
44,0,478,1,
44,0,515,1,
44,0,552,1,
44,0,587,1,
44,0,621,1,
44,0,660,1,
44,0,693,1,
44,0,731,1,
44,0,765,1,
44,0,803,1,
44,0,840,1,
44,0,876,1,
44,0,915,1,
44,0,950,1,
44,0,985,1,
44,0,1022,1,
44,0,1062,1,
44,0,1100,1,
44,0,1140,0,
44,0,1176,1,
44,0,1214,0,
44,0,1249,1,
45,0,0,1,
45,0,39,1,
45,0,73,1,
45,0,110,1,
45,0,142,1,
45,0,176,1,
45,0,213,1,
45,1,248,0,
45,0,283,0,
45,0,317,1,
45,1,361,0,
45,0,413,0,
45,1,451,0,
45,0,487,0,
45,1,523,0,
45,1,557,0,
45,1,594,0,
45,0,632,0,
45,1,670,0,
45,1,707,0,
45,1,743,0,
45,1,782,0,
45,1,817,0,
45,1,853,0,
45,1,895,0,
45,1,932,0,
46,0,0,1,
46,0,37,0,
46,1,70,0,
46,0,103,0,
46,1,140,0,
46,0,175,1,
46,0,209,1,
46,0,244,1,
46,0,279,1,
46,0,313,1,
46,0,346,1,
46,0,384,1,
46,0,418,1,
46,0,458,1,
46,0,498,1,
46,0,533,1,
46,0,577,1,
46,0,640,1,
46,0,679,1,
46,0,714,1,
46,0,753,1,
46,0,788,1,
46,0,824,1,
46,0,862,1,
46,0,901,1,
46,0,940,0,
46,0,974,0,
46,1,1010,0,
46,1,1051,0,
46,0,1084,1,
46,0,1123,0,
46,0,1156,0,
46,0,1191,0,
46,0,1226,0,
47,0,0,1,
47,0,35,1,
47,0,69,1,
47,0,103,1,
47,0,139,0,
47,0,176,1,
47,1,215,0,
47,0,250,1,
47,0,285,1,
47,0,319,1,
47,0,353,1,
47,0,393,1,
47,0,432,1,
47,0,467,1,
47,0,502,1,
47,0,538,1,
47,0,574,1,
47,0,609,1,
47,0,644,1,
47,0,683,1,
47,0,718,1,
47,0,758,1,
47,0,792,1,
47,0,833,1,
47,0,868,1,
47,0,908,1,
47,0,943,1,
47,0,983,1,
47,0,1018,1,
47,0,1055,1,
