trial,_left_canvas,_right_canvas,times,Unnamed: 4
26,1,0,1269,
26,1,0,1310,
26,1,0,1358,
26,1,0,1406,
26,1,0,1456,
26,1,0,1501,
26,1,0,1543,
26,1,0,1590,
26,1,0,1630,
26,1,0,1672,
26,1,0,1718,
26,1,0,1762,
26,1,0,1810,
26,1,0,1855,
26,1,0,1893,
26,1,0,1938,
26,1,0,1985,
26,1,0,2029,
26,1,0,2071,
26,1,0,2115,
27,1,0,0,
27,0,0,45,
27,0,0,89,
27,0,0,138,
27,0,0,189,
27,1,0,235,
27,0,1,281,
27,1,0,329,
27,1,0,384,
27,1,0,423,
27,1,0,469,
27,1,0,511,
27,1,0,556,
27,1,0,597,
27,1,0,639,
27,1,0,685,
27,0,0,729,
27,0,0,773,
27,0,1,816,
27,0,1,860,
27,0,1,905,
27,0,1,949,
27,0,1,993,
27,0,1,1037,
27,0,1,1083,
27,0,1,1126,
27,0,0,1167,
27,0,1,1209,
27,1,0,1254,
27,1,0,1300,
27,1,0,1347,
27,1,0,1394,
27,1,0,1435,
27,1,0,1482,
27,1,0,1529,
27,1,0,1572,
27,1,0,1614,
27,1,0,1660,
27,1,0,1700,
27,0,1,1751,
27,1,0,1795,
27,1,0,1838,
27,1,0,1883,
27,1,0,1928,
28,0,1,0,
28,0,1,44,
28,0,1,85,
28,0,1,124,
28,0,0,166,
28,0,1,211,
28,0,0,255,
28,0,1,297,
28,0,1,339,
28,0,1,383,
28,0,1,425,
28,0,1,466,
28,0,1,510,
28,0,1,552,
28,0,0,593,
28,0,1,636,
28,0,1,679,
28,0,1,722,
28,0,1,763,
28,0,1,806,
28,0,1,850,
28,0,0,893,
28,1,0,937,
